Order ID,Order Date,Customer ID,Customer Type,Product,Category,Region,City,Quantity,Price Each,Discount,Sales,Payment Mode
ORD312424,"Jun 19, 2023",CUST23997,Regular,Webcam,Electronics,West,Mumbai,5.0,2801.37,0.03,13586.64,UPI
ORD312992,2024-08-19,CUST20625,Regular,Sports Shoes,Fashion,East,Patna,3.0,2932.19,0.03,8532.67,UPI
ORD300614,2024-01-09,CUST22704,New,Sports Shoes,Fashion,West, Pune ,2.0,2842.51,0.03,5514.47,UPI
ORD321154,2024-04-10,CUST23877,Regular,Office Desk,Furniture,South,Hyderabad,1.0,9450.21,0.05,8977.7,
ORD320640,2024-05-31,CUST21767,Regular,SSD 1TB,Electronics,North,Chandigarh,1.0,7454.44,0.03,7230.81,Cash
ORD307318,2025-04-05,CUST20833,Regular,SSD 1TB,Electronics,North,Chandigarh,10.0,6630.68,0.08,61002.26,Credit Card
ORD320168,2023-02-08,CUST21916,New,Electric Kettle,Home Appliances,East,Kolkata,3.0,2199.84,0.03,6401.53,
ORD316924,2025-06-17,CUST20669,Premium,Electric Kettle,Home Appliances,South,Chennai,5.0,2027.29,0.1,9122.8,Debit Card
ORD315831,2023-11-24,CUST21912,Regular,Formal Shirt,Fashion,South,Bengaluru,3.0,1510.73,0.03,4396.22,
ORD323913,2024-01-20,CUST22698,Regular,Formal Shirt,Fashion,West,Pune,10.0,1544.32,0.08,14207.74,Credit Card
ORD309719,2025-09-10,CUST23897,Premium,Smart Watch,Electronics,South,Bengaluru,1.0,6109.89,0.1,5498.9,Debit Card
ORD313171,unknown,CUST20033,New,Drawer Cabinet,Furniture,East,Bhubaneswar,5.0,6598.03,0.03,32000.45,UPI
ORD313598,2023-06-25,CUST20430,New,Drawer Cabinet,Furniture,West,Nashik,1.0,7441.75,0.05,7069.66,Cash
ORD322874,2025-06-15,CUST24124,Regular,Jeans,Fashion,West,Surat,4.0,,0.03,7899.45,UPI
ORD316621,05/09/2024,CUST20170,Premium,Office Desk,Furniture,West,Ahmedabad,3.0,10208.66,0.1,27563.38,Net Banking
ORD311326,2025-07-15,CUST24116,Premium,Hoodie,Fashion,West,Pune,2.0,1788.65,0.1,3219.57,UPI
ORD310614,2023-09-12,CUST21752,Regular,Induction Cooktop,Home Appliances,East,Kolkata,3.0,3353.03,0.03,9757.32,Credit Card
ORD323138,2024-07-19,CUST22246,Regular,Formal Shirt,Fashion,North,Chandigarh,1.0,1632.96,0.03,1583.97,Net Banking
ORD325728,2024-02-24,CUST20927,Regular,Office Desk,Furniture,West,Ahmedabad,6.0,9407.34,0.03,54750.72,Credit Card
ORD316120,2023-09-24,CUST23045,Regular,Electric Kettle,Home Appliances,West,Nashik,2.0,2328.09,0.03,4516.49,UPI
ORD315580,2024-07-08,CUST21510,Premium,Hoodie,Fashion,South,Chennai,4.0,1728.7,0.1,6223.32,UPI
ORD300599,13/07/2024,CUST23898,New,Jeans,Fashion,West,Surat,1.0,2192.17,0.08,2016.8,Credit Card
ORD324717,"Oct 18, 2025",CUST21965,Regular,USB Cable,Electronics,West,Pune,4.0,420.47,0.03,1631.42,Credit Card
ORD307785,2025-02-12,CUST20203,New,Induction Cooktop,Home Appliances,West,Mumbai,1.0,2817.27,0.03,2732.75,Credit Card
ORD303361,30/05/2023,CUST20952,VIP,Electric Kettle,Home Appliances,East,Bhubaneswar,2.0,1937.26,0.15,3293.34,UPI
ORD325410,2024-04-27,CUST23357,VIP,Air Purifier,Home Appliances,South,Chennai,4.0,11016.3,0.15,37455.42,Credit Card
ORD323024,2024-06-26,CUST24188,New,Bluetooth Speaker,Electronics,East,Patna,1.0,3426.23,0.03,3323.44,Net Banking
ORD321663,2024-03-28,CUST24060,Regular,Air Purifier,Home Appliances,North,Delhi,1.0,10585.68,0.03,10268.11,Credit Card
ORD321938,2024-05-23,CUST23338,Regular,Drawer Cabinet,Furniture,West,Mumbai,1.0,7155.88,0.03,6941.2,
ORD323971,2023-06-25,CUST21593,Regular,Drawer Cabinet,Furniture,North,Delhi,1.0,7193.2,0.03,6977.4,UPI
ORD329523,2024-10-01,CUST20848,,Sports Shoes,Fashion,North,Jaipur,2.0,3035.95,0.03,5889.74,UPI
ORD325445,2024-06-03,CUST20832,Premium,USB Cable,Electronics,East,Bhubaneswar,2.0,409.34,0.1,736.81,UPI
ORD318603,"Sep 05, 2025",CUST22168,Regular,Vacuum Cleaner,Home Appliances,East,Kolkata,5.0,7839.54,0.05,37237.81,Credit Card
ORD323956,2025-03-15,CUST23788,VIP,Jeans,Fashion,Central,Nagpur,2.0,2135.78,0.15,3630.83,UPI
ORD310685,2025-08-08,CUST23398,New,USB Cable,Electronics,East,Kolkata,4.0,452.52,0.03,1755.78,Credit Card
ORD311343,2025-11-24,CUST23856,Regular,Smart Watch,Electronics,East,Bhubaneswar,7.0,6646.21,0.1,41871.12,Credit Card
ORD306048,17/02/2025,CUST23026,Premium,Hoodie,Fashion,East,Patna,3.0,1901.59,0.1,5134.29, Credit Card 
ORD307208,2024-01-13,CUST24035,New,Bookshelf,Furniture,West,Mumbai,2.0,4899.32,0.03,9504.68,Debit Card
ORD309359,2025-09-10,CUST20198,Premium,Air Purifier,Home Appliances,North,Delhi,2.0,11695.02,0.1,21051.04,Debit Card
ORD323177,2025-99-99,CUST22834,Regular,Marker Set,Stationery,West,Pune,1.0,275.94,0.03,267.66,UPI
ORD303228,2023-11-01,CUST21004,New,Formal Shirt,Fashion,West,Surat,4.0,1474.4,0.03,5720.67,Credit Card
ORD300118,2023-09-25,CUST22527,Premium,Sports Shoes,Fashion,North,Chandigarh,3.0,3328.34,0.12,8786.82,UPI
ORD325261,14/04/2025,CUST20941,Regular,Hoodie,Fashion,West,Surat,3.0,1745.17,0.03,5078.44,Debit Card
ORD315273,2025-06-17,CUST20396,Regular,Power Bank,Electronics,South,Kochi,6.0,1916.34,0.03,11153.1,Net Banking
ORD302690,2024-11-09,CUST22698,Regular,Electric Kettle,Home Appliances,West,Mumbai,6.0,2086.17,0.03,12141.51,Debit Card
ORD304130,2023-11-24,CUST23063,Regular,Induction Cooktop,Home Appliances,South,Bengaluru,1.0,3030.85,0.03,2939.92,Debit Card
ORD310758,2025-05-09,CUST21190,,USB Cable,Electronics,South,Kochi,3.0,428.78,0.05,1222.02,UPI
ORD307410,2025-02-21,CUST23005,Premium,Bookshelf,Furniture,North,Jaipur,3.0,5510.18,0.1,14877.49,UPI
ORD326984,2023-11-05,CUST20302,VIP,Jeans,Fashion,East,Kolkata,1.0,2319.15,0.15,1971.28,Debit Card
ORD316490,01/09/2024,CUST22757,Regular,Air Purifier,Home Appliances,North,Lucknow,5.0,10852.02,0.05,51547.1,Cash
ORD310283,2025-01-22,CUST20274,,Power Bank,Electronics,South,bengaluru,7.0,1939.64,0.1,12219.73,Debit Card
ORD309202,2025-08-10,CUST20460,VIP,Office Desk,Furniture,West,Ahmedabad,3.0,11263.36,0.15,28721.57,Credit Card
ORD313631,2024-06-29,CUST20221,Regular,Bookshelf,Furniture,East,Kolkata,2.0,5631.39,0.03,10924.9,Credit Card
ORD311958,2024-02-25,CUST21892,Regular,Office Desk,Furniture,South,Hyderabad,4.0,10141.35,0.08,37320.17,UPI
ORD316888,2024-11-28,CUST22466,Regular,Bookshelf,Furniture,West,Surat,2.0,5566.26,0.03,10798.54,Credit Card
ORD315359,2025-01-20,CUST21852,Premium,Air Purifier,Home Appliances,North,Chandigarh,4.0,9591.92,0.1,34530.91,Credit Card
ORD306411,2025-06-04,CUST21360,Regular,SSD 1TB,Electronics,Central,Nagpur,2.0,7242.74,0.03,14050.92,Debit Card
ORD325270,2024-08-04,CUST22214,Regular,Power Bank,Electronics,South, Chennai ,1.0,1810.24,0.03,1755.93,UPI
ORD301481,2023-01-01,CUST20425,New,Electric Kettle,Home Appliances,South,Bengaluru,4.0,2430.39,0.03,9429.91,UPI
ORD309205,2025-06-05,CUST20630,Regular,Marker Set,Stationery,West,Surat,3.0,248.01,0.03,721.71,Debit Card
ORD316064,2025-06-20,CUST23249,Premium,Notebook Pack,Stationery,North,Chandigarh,5.0,334.57,0.1,1505.56,Net Banking
ORD315275,13/12/2025,CUST24027,Regular,Jeans,Fashion,South,Chennai,1.0,2071.08,0.03,2008.95,UPI
ORD324689,2024-06-02,CUST23148,Regular,Webcam,Electronics,North,Jaipur,3.0,2760.36,0.08,7618.59,UPI
ORD324889,16/02/2025,CUST23177,Premium,Power Bank,Electronics,West,Pune,2.0,1897.0,0.1,3414.6,Credit Card
ORD308870,2025-04-04,CUST22196,Regular,Drawer Cabinet,Furniture,South,Hyderabad,4.0,7593.31,0.03,29462.04,Credit Card
ORD302023,2025-07-16,CUST20771,Regular,USB Cable,Electronics,South,Hyderabad,2.0,482.37,0.03,935.8,UPI
ORD320198,19/03/2024,CUST21524,Regular,Marker Set,Stationery,Central,Nagpur,6.0,293.1,0.03,1705.84,Debit Card
ORD300983,"Mar 17, 2024",CUST21370,Regular,Air Purifier,Home Appliances,South,Bengaluru,2.0,11292.29,0.05,21455.35,Credit Card
ORD316301,21/01/2025,CUST20561,Regular,Hoodie,Fashion,North,Chandigarh,1.0,1785.03,0.03,1731.48,Debit Card
ORD313259,"Mar 19, 2024",CUST24390,,Sports Shoes,Fashion,South,Hyderabad,2.0,3000.58,0.03,5821.13,Cash
ORD308151,2023-12-20,CUST23653,Regular,Bookshelf,Furniture,South,Bengaluru,10.0,5414.06,0.08,49809.35,
ORD319612,26/03/2024,CUST20110,Regular,Bookshelf,Furniture,North,Delhi,2.0,4835.12,0.05,9186.73,UPI
ORD305152,2023-05-16,CUST23471,Regular,Induction Cooktop,Home Appliances,North,Delhi,7.0,3279.55,0.08,21120.3,UPI
ORD314254,2024-08-14,CUST21991,Premium,Induction Cooktop,Home Appliances,North,Jaipur,3.0,3113.22,0.12,8218.9,Credit Card
ORD323094,"Mar 21, 2023",CUST20431,Regular,Smart Watch,Electronics,North,Lucknow,2.0,5791.18,0.03,11234.89,Debit Card
ORD318337,2023-10-23,CUST22273,Regular,Smart Watch,Electronics,West,Ahmedabad,1.0,5759.93,0.08,5299.14,Credit Card
ORD316878,2025-02-12,CUST23992,Regular,Office Desk,Furniture,West,Nashik,4.0,9332.09,0.05,35461.94,Credit Card
ORD324072,2024-01-13,CUST23047,Regular,Office Desk,Furniture,Central,Nagpur,1.0,11735.84,0.03,11383.76,UPI
ORD306177,2025-09-06,CUST23613,Premium,Induction Cooktop,Home Appliances,North,Chandigarh,2.0,3016.09,0.1,5428.96,Debit Card
ORD318249,2025-09-16,CUST21438,Regular,Jeans,Fashion,North,Delhi,3.0,2320.65,0.05,6613.85,UPI
ORD310411,2024-05-21,CUST20546,Regular,Hoodie,Fashion,East,Bhubaneswar,7.0,1849.93,0.08,11913.55,Credit Card
ORD320943,2023-08-16,CUST21925,New,Vacuum Cleaner,Home Appliances,East,Bhubaneswar,4.0,7613.24,0.03,29539.37,Net Banking
ORD312033,24/12/2023,CUST20137,Regular,Marker Set,Stationery,East,Bhubaneswar,3.0,274.69,0.03,799.35,Credit Card
ORD318502,"Jan 11, 2024",CUST20789,VIP,Vacuum Cleaner,Home Appliances,South,Chennai,10.0,7522.53,0.17,62437.0,UPI
ORD307500,2023-12-29,CUST22793,Regular,Bookshelf,Furniture,West,Pune,2.0,4954.44,0.03,9611.61,Debit Card
ORD328292,2025-10-17,CUST21945,Regular,SSD 1TB,Electronics,West,Nashik,4.0,7283.62,0.03,28260.45,Net Banking
ORD302811,2024-04-06,CUST21098,Regular,Smart Watch,Electronics,East,Patna,4.0,7042.31,0.03,27324.16,Debit Card
ORD324014,2025-01-04,CUST23686,Regular,Electric Kettle,Home Appliances,West,Ahmedabad,5.0,2407.94,0.03,11678.51,Credit Card
ORD322081,09/03/2023,CUST22822,Regular,Jeans,Fashion,North,Lucknow,3.0,2348.02,0.03,6832.74,Debit Card
ORD315838,2023-03-21,CUST23821,,Hoodie,Fashion,West,Pune,1.0,1942.0,0.05,1844.9,Cash
ORD329156,2025-06-26,CUST23008,New,Bluetooth Speaker,Electronics,South,Kochi,3.0,3124.56,0.05,8905.0,UPI
ORD306034,17/08/2023,CUST23767,Regular,Notebook Pack,Stationery,North,Lucknow,2.0,293.69,0.03,569.76,UPI
ORD301209,2023-10-18,CUST20230,Regular,Bookshelf,Furniture,Central,Nagpur,8.0,4806.47,0.08,35375.62,Cash
ORD316048,10/09/2023,CUST23700,New,Office Chair,Furniture,West,Pune,1.0,8172.35,0.05,7763.73,Credit Card
ORD329810,06/06/2023,CUST23865,Regular,Sports Shoes,Fashion,West,Pune,2.0,3434.17,0.03,6662.29,UPI
ORD305779,19/02/2024,CUST22209,Regular,Bluetooth Speaker,Electronics,South,Chennai,6.0,3472.07,0.03,20207.45,Debit Card
ORD317800,20/06/2023,CUST21694,Regular,Smart Watch,Electronics,South,Kochi,2.0,6569.9,0.08,12088.62,Debit Card
ORD302537,2025-12-22,CUST24034,Premium,Air Purifier,Home Appliances,South,Chennai,1.0,9327.65,0.1,8394.88,UPI
ORD307012,2025-08-27,CUST23360,Premium,Calculator,Stationery,North,Lucknow,5.0,701.89,0.1,3158.5,Debit Card
ORD328764,2024-12-16,CUST21653,VIP,Bluetooth Speaker,Electronics,South,Bengaluru,4.0,3190.31,0.15,10847.05,Credit Card
ORD306173,2024-08-28,CUST24035,Regular,Electric Kettle,Home Appliances,North,Chandigarh,8.0,2393.28,0.13,16657.23,UPI
ORD312229,2024-12-23,CUST22719,Premium,Power Bank,Electronics,North,Delhi,4.0,1973.88,0.1,7105.97,UPI
ORD323639,2025-08-26,CUST23706,Regular,Laptop Bag,Accessories,East,Bhubaneswar,3.0,2222.79,0.03,6468.32,UPI
ORD314167,26/10/2023,CUST24135,Regular,Marker Set,Stationery,South,Chennai,1.0,263.58,0.03,255.67,UPI
ORD311642,2023-06-10,CUST21009,New,USB Cable,Electronics,West,Pune,2.0,501.82,0.03,973.53,UPI
ORD313218,2024-06-27,CUST21109,New,Induction Cooktop,Home Appliances,Central,Nagpur,2.0,3146.43,0.03,6104.07,UPI
ORD311725,2024-06-21,CUST24355,New,Vacuum Cleaner,Home Appliances,South,Kochi,5.0,8953.65,0.03,43425.2,Net Banking
ORD327959,2024-05-24,CUST20999,Premium,Drawer Cabinet,Furniture,North,Jaipur,8.0,7339.37,0.12,51669.16,UPI
ORD319379,04/03/2023,CUST20698,VIP,Laptop Bag,Accessories,West,Pune,6.0,1937.16,0.15,9879.52,Debit Card
ORD310542,2024-08-13,CUST20551,Regular,Laptop Bag,Accessories,West,Nashik,7.0,2186.55,0.1,13775.27,
ORD307411,2024-06-12,CUST22998,Regular,Marker Set,Stationery,South,Chennai,6.0,284.19,0.05,1619.88,UPI
ORD316574,2025-10-14,CUST22910,Premium,Air Purifier,Home Appliances,North,Chandigarh,4.0,10311.12,0.1,37120.03,Credit Card
ORD301361,2024-06-10,CUST22642,Regular,Bookshelf,Furniture,West,Pune,6.0,5039.56,0.03,29330.24,Debit Card
ORD306359,"May 13, 2025",CUST22720,Premium,Vacuum Cleaner,Home Appliances,West,pune,3.0,7625.24,0.1,20588.15,UPI
ORD327877,2023-11-16,CUST22744,Premium,Bluetooth Speaker,Electronics,West,Ahmedabad,2.0,3202.65,0.1,5764.77,Credit Card
ORD311830,2025-09-03,CUST21051,New,Laptop Bag,Accessories,West,Pune,2.0,2052.25,0.03,3981.36,Credit Card
ORD314389,"Oct 24, 2024",CUST20544,Regular,Bookshelf,Furniture,South,Bengaluru,4.0,5357.86,0.03,20788.5,Credit Card
ORD310248,2025-06-28,CUST20433,Regular,Electric Kettle,Home Appliances,North,Jaipur,1.0,2152.55,0.03,2087.97,UPI
ORD305557,"Sep 14, 2025",CUST20733,Regular,Sports Shoes,Fashion,West,Nashik,5.0,3303.75,0.03,16023.19,UPI
ORD318130,2024-07-27,CUST22754,Regular,Notebook Pack,Stationery,South,Kochi,1.0,294.96,0.03,286.11,Net Banking
ORD319447,2023-09-28,CUST21702,VIP,Air Purifier,Home Appliances,North, Chandigarh ,6.0,11293.23,0.15,57595.47,Net Banking
ORD306391,2023-06-02,CUST22636,Premium,Drawer Cabinet,Furniture,South,Bengaluru,1.0,6379.36,0.1,5741.42,Debit Card
ORD324640,2024-06-02,CUST23356,Regular,USB Cable,Electronics,South,Bengaluru,3.0,429.18,0.05,1223.16,Cash
ORD313984,20/09/2023,CUST22704,Regular,Webcam,Electronics,West,Nashik,1.0,2495.55,0.03,2420.68,UPI
ORD302020,2023-08-17,CUST22489,Premium,Sports Shoes,Fashion,South,Hyderabad,2.0,3318.76,0.1,5973.77,Credit Card
ORD326782,2024-07-11,CUST23504,Regular,Office Chair,Furniture,North,Chandigarh,3.0,7723.13,0.05,22010.92,Credit Card
ORD318251,2024-03-30,CUST21218,,Jeans,Fashion,West,Mumbai,3.0,2243.23,0.03,6527.8,Credit Card
ORD324593,2025-01-14,CUST22203,Regular,Drawer Cabinet,Furniture,North,Chandigarh,2.0,6077.18,0.05,11546.64,Debit Card
ORD308525,2023-03-03,CUST23723,Regular,Sports Shoes,Fashion,South,Bengaluru,6.0,3165.07,0.05,18040.9,Debit Card
ORD316244,"Dec 10, 2025",CUST24446,Regular,Sports Shoes,Fashion,North,Delhi,3.0,3341.65,0.03,9724.2,UPI
ORD311881,2024-08-13,CUST20453,New,Vacuum Cleaner,Home Appliances,Central,Nagpur,1.0,8225.67,0.03,7978.9,Credit Card
ORD306473,2024-02-15,CUST22419,Regular,Sports Shoes,Fashion,South,Chennai,5.0,3368.74,0.05,16001.51,UPI
ORD317230,2023-09-11,CUST21208,Premium,Notebook Pack,Stationery,East,Patna,6.0,315.25,0.1,1702.35,UPI
ORD308666,2023-11-06,CUST22995,Premium,Calculator,Stationery,West,Mumbai,1.0,596.29,0.1,536.66,UPI
ORD310403,2025-07-16,CUST24296,Regular,USB Cable,Electronics,North,Jaipur,2.0,448.17,0.03,869.45,UPI
ORD311748,2023-06-15,CUST23302,Regular,Office Desk,Furniture,West,Nashik,3.0,9491.39,0.03,27619.94,Debit Card
ORD309280,2025-99-99,CUST24033,Premium,Power Bank,Electronics,South,Hyderabad,1.0,1820.49,0.1,1638.44,Credit Card
ORD312324,2023-10-28,CUST23851,Regular,Formal Shirt,Fashion,Central,Nagpur,12.0,1498.49,0.08,16543.33,UPI
ORD315329,2023-01-02,CUST22719,New,Formal Shirt,Fashion,South,Kochi,5.0,1567.55,0.03,7602.62,Credit Card
ORD307759,2025-05-08,CUST23137,Regular,Backpack,Accessories,South,Hyderabad,6.0,1641.17,0.03,9551.61,Credit Card
ORD328458,2023-05-22,CUST22862,Premium,Backpack,Accessories,North,Jaipur,3.0,1582.84,0.1,4273.67,Debit Card
ORD304915,"May 29, 2024",CUST20738,Regular,Air Purifier,Home Appliances,West,Nashik,5.0,9444.44,0.03,45805.53,Credit Card
ORD323552,2025-05-24,CUST20757,Regular,Sports Shoes,Fashion,North,Delhi,3.0,3436.73,0.08,9485.37,Debit Card
ORD300502,2025-12-26,CUST20751,Premium,Drawer Cabinet,Furniture,West,Pune,1.0,7210.93,0.1,6489.84,UPI
ORD314524,05/08/2024,CUST23608,New,Calculator,Stationery,Central,Nagpur,3.0,661.6,0.03,1925.26,UPI
ORD312331,2025-01-31,CUST22344,New,Drawer Cabinet,Furniture,North,Chandigarh,4.0,7332.78,0.03,28451.19,UPI
ORD306854,2023-05-30,CUST21751,Premium,Induction Cooktop,Home Appliances,East,Bhubaneswar,4.0,3446.86,0.1,12408.7,Net Banking
ORD308755,30/07/2024,CUST20553,,Bookshelf,Furniture,East,Kolkata,2.0,4720.05,0.05,8968.09,Debit Card
ORD321804,2024-07-23,CUST21177,New,Notebook Pack,Stationery,West,Ahmedabad,4.0,287.52,0.05,1092.58,UPI
ORD320370,2024-11-26,CUST23505,Regular,Marker Set,Stationery,West,Pune,5.0,298.25,0.03,1446.51,Net Banking
ORD322707,2024-05-14,CUST23996,Regular,Formal Shirt,Fashion,West,Nashik,3.0,1543.77,0.03,4492.37,Credit Card
ORD300194,2024-08-23,CUST23641,Regular,USB Cable,Electronics,South,Chennai,2.0,448.17,0.03,869.45,Credit Card
ORD302942,2025-12-01,CUST23038,Premium,Sports Shoes,Fashion,East,Bhubaneswar,2.0,3055.58,0.1,5500.04,Net Banking
ORD316533,2023-03-02,CUST24383,New,Webcam,Electronics,North,Lucknow,12.0,2580.11,0.08,28484.41,Debit Card
ORD323962,2025-08-06,CUST22705,Regular,Calculator,Stationery,South,Hyderabad,2.0,596.87,0.03,1157.93,UPI
ORD308704,"Sep 15, 2025",CUST24083,New,Hoodie,Fashion,East,Bhubaneswar,1.0,1829.04,0.03,1774.17,UPI
ORD306569,2025-02-28,CUST20214,New,Drawer Cabinet,Furniture,South,Chennai,4.0,7490.37,0.03,29062.64,Debit Card
ORD326744,2024-10-03,CUST23715,Premium,Electric Kettle,Home Appliances,West,Surat,10.0,1963.38,0.1,17670.42,Credit Card
ORD314975,2025-11-24,CUST20614,Premium,Calculator,Stationery,West,Mumbai,1.0,655.91,0.1,590.32,Debit Card
ORD316914,2023-12-17,CUST22230,Regular,Notebook Pack,Stationery,South,Kochi,1.0,320.08,0.03,310.48,Credit Card
ORD308048,2024-11-22,CUST20938,Premium,Hoodie,Fashion,South,Kochi,5.0,1872.31,0.1,8425.4,Debit Card
ORD329912,2025-03-18,CUST20539,Regular,Jeans,Fashion,South,Hyderabad,8.0,2292.95,0.08,16876.11,UPI
ORD303466,2023-11-08,CUST24444,New,SSD 1TB,Electronics,North,Delhi,3.0,7019.98,0.05,20006.94,Credit Card
ORD311568,2024-01-29,CUST23991,Regular,Hoodie,Fashion,North,Lucknow,1.0,1938.09,0.03,1879.95,UPI
ORD306035,2023-10-02,CUST20984,New,Smart Watch,Electronics,South,Hyderabad,4.0,6277.44,0.05,23854.27,Debit Card
ORD313226,2024-09-04,CUST21856,New,Backpack,Accessories,East,Bhubaneswar,3.0,1602.58,0.03,4663.51,UPI
ORD309295,2023-08-21,CUST21058,New,Backpack,Accessories,West,Surat,3.0,1376.16,0.05,3922.06,Credit Card
ORD307490,2024-09-21,CUST22486,Regular,SSD 1TB,Electronics,North,Jaipur,3.0,7856.18,0.03,22861.48,Debit Card
ORD322453,unknown,CUST23987,,Drawer Cabinet,Furniture,North,Chandigarh,7.0,6035.52,0.08,38868.75,Debit Card
ORD320092,01/11/2025,CUST22878,,Office Chair,Furniture,West,Ahmedabad,5.0,8389.89,0.03,40690.97,Credit Card
ORD325022,"Jul 26, 2023",CUST20988,Regular,SSD 1TB,Electronics,West,Nashik,2.0,7536.87,0.03,14621.53,Credit Card
ORD314930,2024-11-11,CUST21052,Regular,Air Purifier,Home Appliances,North,Lucknow,2.0,10645.39,0.03,20652.06,UPI
ORD314078,2025-02-25,CUST20920,Regular,Webcam,Electronics,West,Pune,10.0,2935.52,0.08,27006.78,UPI
ORD312101,2025-01-08,CUST21377,Regular,Smart Watch,Electronics,West,Ahmedabad,5.0,6234.21,0.05,29612.5,Credit Card
ORD316137,27/05/2025,CUST21072,Regular,Marker Set,Stationery,North,Chandigarh,4.0,277.7,0.05,1055.26,Credit Card
ORD303607,"Jul 22, 2023",CUST21564,VIP,Notebook Pack,Stationery,Central,Nagpur,7.0,272.71,0.17,1584.45,UPI
ORD321207,2024-02-28,CUST20118,New,Jeans,Fashion,West,Ahmedabad,5.0,2385.26,0.03,11568.51,Net Banking
ORD317035,"Aug 01, 2024",CUST22314,Regular,Power Bank,Electronics,South,Chennai,3.0,1628.63,0.03,4739.31,Cash
ORD329398,2023-09-16,CUST24158,Regular,Notebook Pack,Stationery,West,Surat,1.0,319.06,0.05,303.11,UPI
ORD315836,2023-03-23,CUST23966,Regular,Bookshelf,Furniture,West,Ahmedabad,6.0,5286.71,0.03,30768.65,UPI
ORD319690,2023-01-01,CUST21714,Regular,Marker Set,Stationery,South,Kochi,1.0,286.27,0.03,277.68,Cash
ORD320051,31/03/2024,CUST21358,Regular,Hoodie,Fashion,North,Delhi,4.0,1848.67,0.05,7024.95,Debit Card
ORD322692,2025-11-26,CUST22319,New,Air Purifier,Home Appliances,West,Surat,3.0,9851.4,0.05,28076.49,Net Banking
ORD308014,2024-10-01,CUST24180,Premium,SSD 1TB,Electronics,North,Delhi,4.0,7312.02,0.1,26323.27,Net Banking
ORD306853,2023-06-07,CUST21008,Regular,Office Chair,Furniture,South,Chennai,1.0,8080.33,0.03,7837.92,Debit Card
ORD309235,19/01/2025,CUST21021,Premium,Formal Shirt,Fashion,West,Surat,3.0,1651.46,0.12,4359.85,UPI
ORD308448,2023-08-01,CUST21581,Premium,Office Desk,Furniture,West,Pune,3.0,9818.11,0.1,26508.9,UPI
ORD329244,2023-07-06,CUST20008,,Marker Set,Stationery,North,Delhi,2.0,271.77,0.05,516.36,Credit Card
ORD317551,2025-99-99,CUST24085,Regular,Vacuum Cleaner,Home Appliances,North,Chandigarh,3.0,8670.98,0.03,25232.55,Credit Card
ORD300043,2023-05-20,CUST24492,New,Bookshelf,Furniture,East,Patna,3.0,5368.19,0.03,15621.43,Debit Card
ORD310406,2025-03-12,CUST21976,Regular,Induction Cooktop,Home Appliances,West,Ahmedabad,6.0,3377.98,0.05,19254.49,Debit Card
ORD303720,"May 28, 2024",CUST23659,Regular,Power Bank,Electronics,South,Hyderabad,5.0,1672.85,0.03,8113.32,UPI
ORD310524,2024-12-29,CUST20168,Regular,Notebook Pack,Stationery,West,Mumbai,3.0,291.21,0.03,847.42,Debit Card
ORD308579,08/08/2024,CUST23562,Premium,Sports Shoes,Fashion,South,Chennai,6.0,2915.52,0.1,15743.81,
ORD308746,26/10/2025,CUST21765,Regular,Power Bank,Electronics,South,Bengaluru,2.0,1929.19,0.05,3665.46,Credit Card
ORD306582,13/05/2023,CUST23897,New,Air Purifier,Home Appliances,South,Hyderabad,2.0,11218.38,0.05,21314.92,
ORD311517,2023-07-03,CUST22052,Regular,Smart Watch,Electronics,South,Hyderabad,2.0,6141.23,0.03,11913.99,UPI
ORD328500,"Aug 12, 2023",CUST20559,Regular,Power Bank,Electronics,North,Chandigarh,1.0,1752.41,0.03,1699.84,Debit Card
ORD316211,2023-04-16,CUST21718,Premium,USB Cable,Electronics,West,Ahmedabad,5.0,487.13,0.1,2192.08,Net Banking
ORD314668,15/10/2024,CUST20317,Regular,Backpack,Accessories,North,Lucknow,4.0,1464.21,0.08,5388.29,Debit Card
ORD304191,2024-09-15,CUST20107,Regular,Office Chair,Furniture,West,Ahmedabad,5.0,7324.78,0.03,35525.18,UPI
ORD305205,2024-09-29,CUST24441,Regular,Calculator,Stationery,North,Lucknow,1.0,624.58,0.03,605.84,UPI
ORD324278,2023-12-05,CUST20462,Regular,Jeans,Fashion,East,Patna,6.0,2394.39,0.05,13648.02,UPI
ORD310062,2025-03-29,CUST22785,New,Drawer Cabinet,Furniture,West,Pune,1.0,6946.63,0.03,6738.23,Net Banking
ORD315010,not available,CUST22295,Regular,Vacuum Cleaner,Home Appliances,West,Pune,4.0,7828.34,0.03,30373.96,Cash
ORD327008,28/04/2024,CUST22685,New,Office Desk,Furniture,South,Bengaluru,2.0,10280.38,0.03,19943.94,Cash
ORD323668,2024-01-08,CUST22901,Regular,Bookshelf,Furniture,West,Ahmedabad,10.0,5145.26,0.08,47336.39,Credit Card
ORD302184,2025-09-13,CUST22696,Regular,Induction Cooktop,Home Appliances,East,Patna,2.0,2980.43,0.03,5782.03,UPI
ORD322274,2024-04-11,CUST22745,VIP,Smart Watch,Electronics,West,Pune,2.0,6062.92,0.15,10306.96,UPI
ORD319229,11/12/2023,CUST23944,Regular,Hoodie,Fashion,West,Mumbai,2.0,1689.83,0.03,3278.27,Net Banking
